Nome do Curso,Módulo,Nome do Módulo,Aula,Duração,Data Início,Data Fim,Status
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,7,Estatística com Python,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,8,Data Cleaning e Wrangling,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,9,Modelos de Classificação e Regressão,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,10,Preparatório para o Mercado,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
Cientista de Dados,11,Modelos de Clusterização,N/D,N/D,N/D,N/D,Pendente
